date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:07:01	14270/14270	---M-Z	200	added ('OK')	text/plain	etag:%2237be-679238a3-e05a342d7e0025db;gz%22	https://www.eduinx.com/assets/images/achievers/Krishna_Desai.jfif	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/achievers/Krishna_Desai.jfif	(from https://www.eduinx.com/milestone-achievers.php)
10:07:01	77047/77047	---M-Z	200	added ('OK')	text/plain	etag:%2212cf7-679238a3-370da2068a9180ac;gz%22	https://www.eduinx.com/assets/images/achievers/Priya_Khanna.jfif	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/achievers/Priya_Khanna.jfif	(from https://www.eduinx.com/milestone-achievers.php)
10:07:01	17702/17702	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jul%202025%2004:37:01%20GMT	https://www.eduinx.com/assets/images/achievers/Akash_Verma1.jpg	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/achievers/Akash_Verma1.jpg	(from https://www.eduinx.com/milestone-achievers.php)
10:07:01	1530885/1530885	---MCZ	200	added ('OK')	text/plain	etag:%22175c05-679238a3-66a7be09792e3864;gz%22	https://www.eduinx.com/assets/images/achievers/Sneha_Chatterjee.jfif	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/achievers/Sneha_Chatterjee.jfif	(from https://www.eduinx.com/milestone-achievers.php)
10:07:01	6711/6711	---M-Z	200	added ('OK')	text/plain	etag:%221a37-679238a3-c7a9c2cdadeda379;gz%22	https://www.eduinx.com/assets/images/achievers/Rhea_Malhotra.jfif	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/achievers/Rhea_Malhotra.jfif	(from https://www.eduinx.com/milestone-achievers.php)
10:07:02	41282/41282	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jul%202025%2004:37:01%20GMT	https://www.eduinx.com/assets/images/achievers/Manav_Bhatia1.jpg	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/achievers/Manav_Bhatia1.jpg	(from https://www.eduinx.com/milestone-achievers.php)
10:07:02	28744/28744	---M-Z	200	added ('OK')	text/css	etag:%227048-684c1035-910ad8a9c54e9387;gz%22	https://www.eduinx.com/assets/css/elevateX.css	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/css/elevateX.css	(from https://www.eduinx.com/elevateX.php)
10:07:02	34253/34253	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Jul%202025%2004:37:02%20GMT	https://www.eduinx.com/assets/images/compainies/company/TATAPOWER.png	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/compainies/company/TATAPOWER.png	(from https://www.eduinx.com/elevateX.php)
10:07:02	27331/27331	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Jul%202025%2004:37:02%20GMT	https://www.eduinx.com/assets/images/compainies/company/247-ai.png	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/compainies/company/247-ai.png	(from https://www.eduinx.com/elevateX.php)
10:07:02	16260/16260	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Jul%202025%2004:37:02%20GMT	https://www.eduinx.com/assets/images/compainies/company/Perfios.png	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/compainies/company/Perfios.png	(from https://www.eduinx.com/elevateX.php)
10:07:03	4244/4244	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Jul%202025%2004:37:03%20GMT	https://www.eduinx.com/assets/images/compainies/company/emplay.png	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/compainies/company/emplay.png	(from https://www.eduinx.com/elevateX.php)
10:07:03	45476/45476	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Jul%202025%2004:37:03%20GMT	https://www.eduinx.com/assets/images/compainies/company/Tekion.png	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/compainies/company/Tekion.png	(from https://www.eduinx.com/elevateX.php)
10:07:04	51819/51819	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Jul%202025%2004:37:03%20GMT	https://www.eduinx.com/assets/images/compainies/company/beroe.png	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/compainies/company/beroe.png	(from https://www.eduinx.com/elevateX.php)
10:07:04	2517/2517	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Jul%202025%2004:37:04%20GMT	https://www.eduinx.com/assets/images/compainies/company/thinq24.png	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/compainies/company/thinq24.png	(from https://www.eduinx.com/elevateX.php)
10:07:04	3462/3462	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Jul%202025%2004:37:04%20GMT	https://www.eduinx.com/assets/images/compainies/company/atkinsrealis.png	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/compainies/company/atkinsrealis.png	(from https://www.eduinx.com/elevateX.php)
10:07:05	1877/1877	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Jul%202025%2004:37:05%20GMT	https://www.eduinx.com/assets/images/compainies/company/zeapl.png	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/compainies/company/zeapl.png	(from https://www.eduinx.com/elevateX.php)
10:07:05	15335/15335	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Jul%202025%2004:37:05%20GMT	https://www.eduinx.com/assets/images/compainies/company/enzen.png	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/compainies/company/enzen.png	(from https://www.eduinx.com/elevateX.php)
10:07:05	12592/12592	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Jul%202025%2004:37:05%20GMT	https://www.eduinx.com/assets/images/compainies/company/connectrz.png	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/compainies/company/connectrz.png	(from https://www.eduinx.com/elevateX.php)
10:07:05	19906/19906	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Jul%202025%2004:37:05%20GMT	https://www.eduinx.com/assets/images/compainies/company/lumiq.png	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/compainies/company/lumiq.png	(from https://www.eduinx.com/elevateX.php)
10:07:05	28350/28350	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Jul%202025%2004:37:05%20GMT	https://www.eduinx.com/assets/images/compainies/company/pra.png	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/compainies/company/pra.png	(from https://www.eduinx.com/elevateX.php)
10:07:06	351109/351109	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Jul%202025%2004:37:05%20GMT	https://www.eduinx.com/assets/images/compainies/company/wipro.png	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/compainies/company/wipro.png	(from https://www.eduinx.com/elevateX.php)
10:07:06	3706/3706	---M-Z	200	added ('OK')	application/x-javascript	etag:%22e7a-684c1286-ec10478b9ba74c14;gz%22	https://www.eduinx.com/assets/js/elevateX.js	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/js/elevateX.js	(from https://www.eduinx.com/elevateX.php)
10:07:06	47867/47867	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jul%202025%2004:37:06%20GMT	https://www.eduinx.com/assets/images/about_us/banner1.jpeg	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/about_us/banner1.jpg	(from https://www.eduinx.com/about-us.php)
10:07:06	9219/9219	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Jul%202025%2004:37:06%20GMT	https://www.eduinx.com/assets/images/about-shape-3.png	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/about-shape-3.png	(from https://www.eduinx.com/about-us.php)
10:07:07	51168/51168	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jul%202025%2004:37:07%20GMT	https://www.eduinx.com/assets/images/mission.jpg	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/mission.jpg	(from https://www.eduinx.com/about-us.php)
10:07:07	27266/27266	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jul%202025%2004:37:07%20GMT	https://www.eduinx.com/assets/images/vision.jpg	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/vision.jpg	(from https://www.eduinx.com/about-us.php)
10:07:07	34911/34911	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jul%202025%2004:37:07%20GMT	https://www.eduinx.com/assets/images/values.jpeg	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/values.jpg	(from https://www.eduinx.com/about-us.php)
10:07:07	171449/171449	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Jul%202025%2004:37:07%20GMT	https://www.eduinx.com/assets/images/team_members/avishek.png	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/team_members/avishek.png	(from https://www.eduinx.com/about-us.php)
10:07:08	12873/12873	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Jul%202025%2004:37:08%20GMT	https://www.eduinx.com/team/avishek-das	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/team/avishek-das.html	(from https://www.eduinx.com/about-us.php)
10:07:08	148841/148841	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Jul%202025%2004:37:08%20GMT	https://www.eduinx.com/assets/images/team_members/swati_310.png	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/team_members/swati_310.png	(from https://www.eduinx.com/about-us.php)
10:07:08	12874/12874	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Jul%202025%2004:37:08%20GMT	https://www.eduinx.com/team/swathi-shivanna	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/team/swathi-shivanna.html	(from https://www.eduinx.com/about-us.php)
10:07:09	236995/236995	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Jul%202025%2004:37:09%20GMT	https://www.eduinx.com/assets/images/team_members/kavya.png	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/team_members/kavya.png	(from https://www.eduinx.com/about-us.php)
10:07:09	12516/12516	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Jul%202025%2004:37:09%20GMT	https://www.eduinx.com/team/kavya-srinivas	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/team/kavya-srinivas.html	(from https://www.eduinx.com/about-us.php)
10:07:09	6942/6942	---M-Z	200	added ('OK')	text/css	etag:%221b1e-679238a3-9befa4bb68989bf5;gz%22	https://www.eduinx.com/assets/css/style2.css	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/css/style2.css	(from https://www.eduinx.com/contact-us.php)
10:07:10	9/9	---M--	403	error ('Forbidden')	text/html	date:Mon,%2007%20Jul%202025%2004:37:10%20GMT	https://kit.fontawesome.com/64d58efce2.js	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/kit.fontawesome.com/64d58efce2.c5.delayed	(from https://www.eduinx.com/contact-us.php)
10:07:10	32062/32062	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Jul%202025%2004:37:10%20GMT	https://www.eduinx.com/assets/images/img/shape.png	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/img/shape.png	(from https://www.eduinx.com/contact-us.php)
10:07:10	10776/10776	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Jul%202025%2004:37:10%20GMT	https://www.eduinx.com/assets/images/img/location.png	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/img/location.png	(from https://www.eduinx.com/contact-us.php)
10:07:11	6778/6778	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Jul%202025%2004:37:11%20GMT	https://www.eduinx.com/assets/images/img/email.png	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/img/email.png	(from https://www.eduinx.com/contact-us.php)
10:07:11	34964/34964	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Jul%202025%2004:37:11%20GMT	https://www.eduinx.com/assets/images/img/phone.png	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/img/phone.png	(from https://www.eduinx.com/contact-us.php)
10:07:11	391/391	---M-Z	200	added ('OK')	application/x-javascript	etag:%22187-679238a3-e2d1fd528cd05f26;gz%22	https://www.eduinx.com/assets/js/app.js	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/js/app.js	(from https://www.eduinx.com/contact-us.php)
10:07:12	1051/1051	---MC-	200	added ('OK')	text/javascript	date:Mon,%2007%20Jul%202025%2004:37:11%20GMT	https://www.google.com/recaptcha/api.js?render=6LcctdkqAAAAALCvGrFwcr0an3-kiT--iD08bsVo	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.google.com/recaptcha/apif0b7.js	(from https://www.eduinx.com/contact-us.php)
10:07:12	83981/83981	---M-Z	200	added ('OK')	text/css	etag:%22619c057b-44be%22	https://cdnjs.cloudflare.com/ajax/libs/font-awesome/6.0.0-beta3/css/all.min.css	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/cdnjs.cloudflare.com/ajax/libs/font-awesome/6.0.0-beta3/css/all.min.css	(from https://www.eduinx.com/blog-repository/ai-product-manager-skills)
10:07:13	424574/424574	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Jul%202025%2004:37:13%20GMT	https://www.eduinx.com/assets/images/articles/banner_24.png	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/articles/banner_24.png	(from https://www.eduinx.com/blog-repository/ai-product-manager-skills)
10:07:13	405233/405233	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Jul%202025%2004:37:13%20GMT	https://www.eduinx.com/assets/images/articles/inside-img/technical-proficiency.png	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/articles/inside-img/technical-proficiency.png	(from https://www.eduinx.com/blog-repository/ai-product-manager-skills)
10:07:14	229938/229938	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Jul%202025%2004:37:14%20GMT	https://www.eduinx.com/assets/images/articles/inside-img/ai-limitations.png	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/articles/inside-img/ai-limitations.png	(from https://www.eduinx.com/blog-repository/ai-product-manager-skills)
10:07:14	632068/632068	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Jul%202025%2004:37:14%20GMT	https://www.eduinx.com/assets/images/articles/article_20.png	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/articles/article_20.png	(from https://www.eduinx.com/blog-repository/ai-product-manager-skills)
10:07:14	32908/32908	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Jul%202025%2004:37:14%20GMT	https://www.eduinx.com/blog-repository/ai-product-manager-roles-skills-future	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/blog-repository/ai-product-manager-roles-skills-future.html	(from https://www.eduinx.com/blog-repository/ai-product-manager-skills)
10:07:14	23/23	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Jul%202025%2004:37:14%20GMT	https://www.eduinx.com/blog-repository/subscribe.php	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/blog-repository/subscribe.html	(from https://www.eduinx.com/blog-repository/ai-product-manager-skills)
10:07:15	413579/413579	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Jul%202025%2004:37:15%20GMT	https://www.eduinx.com/assets/images/articles/banner_23.png	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/articles/banner_23.png	(from https://www.eduinx.com/blog-repository/ai-product-management-guide)
10:07:15	625591/625591	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Jul%202025%2004:37:15%20GMT	https://www.eduinx.com/assets/images/articles/inside-img/ai-statistics.png	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/articles/inside-img/ai-statistics.png	(from https://www.eduinx.com/blog-repository/ai-product-management-guide)
10:07:15	202326/202326	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Jul%202025%2004:37:15%20GMT	https://www.eduinx.com/assets/images/articles/inside-img/predictive-analytics.png	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/articles/inside-img/predictive-analytics.png	(from https://www.eduinx.com/blog-repository/ai-product-management-guide)
10:07:16	34523/34523	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Jul%202025%2004:37:16%20GMT	https://www.eduinx.com/blog-repository/generative-ai-deep-dive	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/blog-repository/generative-ai-deep-dive.html	(from https://www.eduinx.com/blog-repository/ai-product-management-guide)
10:07:16	888071/888071	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Jul%202025%2004:37:16%20GMT	https://www.eduinx.com/assets/images/articles/article_18.png	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/articles/article_18.png	(from https://www.eduinx.com/blog-repository/ai-product-management-guide)
10:07:16	140977/140977	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Jul%202025%2004:37:16%20GMT	https://www.eduinx.com/assets/images/articles/banner_4.png	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/articles/banner_4.png	(from https://www.eduinx.com/blog-repository/future-of-data-science)
10:07:17	31161/31161	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Jul%202025%2004:37:17%20GMT	https://www.eduinx.com/blog-repository/generative-ai-transforming-careers-in-data-science	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/blog-repository/generative-ai-transforming-careers-in-data-science.html	(from https://www.eduinx.com/blog-repository/future-of-data-science)
10:07:17	731207/731207	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Jul%202025%2004:37:17%20GMT	https://www.eduinx.com/assets/images/articles/article_1.png	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/articles/article_1.png	(from https://www.eduinx.com/blog-repository/future-of-data-science)
10:07:17	96494/96494	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Jul%202025%2004:37:17%20GMT	https://www.eduinx.com/assets/images/articles/trend_1.png	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/articles/trend_1.png	(from https://www.eduinx.com/blog-repository/future-of-data-science)
10:07:17	32988/32988	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Jul%202025%2004:37:17%20GMT	https://www.eduinx.com/blog-repository/4-key-advantages-of-learning-data-science	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/blog-repository/4-key-advantages-of-learning-data-science.html	(from https://www.eduinx.com/blog-repository/future-of-data-science)
10:07:18	897/897	---M-Z	200	added ('OK')	image/svg+xml	etag:%22381-679238a3-4c966173930c01a1;gz%22	https://www.eduinx.com/assets/images/blog-bg.svg	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/blog-bg.svg	(from https://www.eduinx.com/policy/Privacy-Policy)
10:07:18	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22119f-68074818-2421b6b2da12ac81;;;%22	https://www.eduinx.com/policy/assets/images/blog-shape.png	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/policy/assets/images/blog-shape.png	(from https://www.eduinx.com/policy/Privacy-Policy)
10:07:18	14811/14811	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Jul%202025%2004:37:18%20GMT	https://www.eduinx.com/policy/refund-policy	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/policy/refund-policy.html	(from https://www.eduinx.com/policy/refund-cancellation-policy)
10:07:19	43550/43550	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Jul%202025%2004:37:19%20GMT	https://www.eduinx.com/assets/images/instructors/gajendra_singh2.png	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/instructors/gajendra_singh2.png	(from https://www.eduinx.com/instructors)
10:07:19	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2007%20Jul%202025%2004:37:19%20GMT	https://www.eduinx.com/team	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/team	(from https://www.eduinx.com/our-team)
10:07:19	787/787	---M--	403	error ('Forbidden')	text/html	date:Mon,%2007%20Jul%202025%2004:37:19%20GMT	https://www.eduinx.com/team/	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/team/index.html	(from https://www.eduinx.com/our-team)
10:07:19	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22119f-68074818-2421b6b2da12ac81;;;%22	https://www.eduinx.com/assets/images/team-og-image.jpg	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/team-og-image.jpg	(from https://www.eduinx.com/our-team)
10:07:20	23776/23776	---M-Z	200	added ('OK')	text/css	etag:%225ce0-68505600-3f686c38ded4ffa4;gz%22	https://www.eduinx.com/assets/css/team.css	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/css/team.css	(from https://www.eduinx.com/our-team)
10:07:20	102025/102025	---M-Z	200	added ('OK')	text/css	etag:%226421d693-547f%22	https://cdnjs.cloudflare.com/ajax/libs/font-awesome/6.4.0/css/all.min.css	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/cdnjs.cloudflare.com/ajax/libs/font-awesome/6.4.0/css/all.min.css	(from https://www.eduinx.com/our-team)
10:07:20	47561/47561	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Jul%202025%2004:37:20%20GMT	https://www.eduinx.com/assets/images/team_members/swati.png	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/team_members/swati.png	(from https://www.eduinx.com/our-team)
10:07:21	394745/394745	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Jul%202025%2004:37:20%20GMT	https://www.eduinx.com/assets/images/team_members/founders/gurumoorthy.png	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/team_members/founders/gurumoorthy.png	(from https://www.eduinx.com/our-team)
10:07:21	468153/468153	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jul%202025%2004:37:21%20GMT	https://www.eduinx.com/assets/images/team_members/harsh.jpg	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/team_members/harsh.jpg	(from https://www.eduinx.com/our-team)
10:07:21	103671/103671	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jul%202025%2004:37:21%20GMT	https://www.eduinx.com/assets/images/team_members/trupti.JPG	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/team_members/trupti.jpg	(from https://www.eduinx.com/our-team)
10:07:21	91575/91575	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jul%202025%2004:37:21%20GMT	https://www.eduinx.com/assets/images/team_members/chiranjeevi.jpg	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/team_members/chiranjeevi.jpg	(from https://www.eduinx.com/our-team)
10:07:22	83165/83165	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jul%202025%2004:37:22%20GMT	https://www.eduinx.com/assets/images/team_members/pranav.jpg	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/team_members/pranav.jpg	(from https://www.eduinx.com/our-team)
10:07:22	282315/282315	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jul%202025%2004:37:22%20GMT	https://www.eduinx.com/assets/images/team_members/kaif.jpg	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/team_members/kaif.jpg	(from https://www.eduinx.com/our-team)
10:07:22	47100/47100	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jul%202025%2004:37:22%20GMT	https://www.eduinx.com/assets/images/team_members/sandip.jpg	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/team_members/sandip.jpg	(from https://www.eduinx.com/our-team)
10:07:22	52514/52514	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jul%202025%2004:37:22%20GMT	https://www.eduinx.com/assets/images/team_members/amit.jpg	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/team_members/amit.jpg	(from https://www.eduinx.com/our-team)
10:07:22	157218/157218	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Jul%202025%2004:37:22%20GMT	https://www.eduinx.com/assets/images/team_members/soni.png	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/team_members/soni.png	(from https://www.eduinx.com/our-team)
10:07:23	218057/218057	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Jul%202025%2004:37:23%20GMT	https://www.eduinx.com/assets/images/team_members/deepak.png	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/team_members/deepak.png	(from https://www.eduinx.com/our-team)
10:07:23	9740/9740	---M-Z	200	added ('OK')	text/plain	etag:%22260c-679238a3-64b646319c7ebf82;gz%22	https://www.eduinx.com/assets/images/Advisory_Board/DebashishGhosh.jfif	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/Advisory_Board/DebashishGhosh.jfif	(from https://www.eduinx.com/our-team)
10:07:23	787/787	---M--	403	error ('Forbidden')	text/html	date:Mon,%2007%20Jul%202025%2004:37:23%20GMT	https://www.eduinx.com/assets/images/team_members/	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/team_members/index.html	(from https://www.eduinx.com/our-team)
10:07:23	7507/7507	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jul%202025%2004:37:23%20GMT	https://www.eduinx.com/assets/images/Advisory_Board/GaryCokins.jpeg	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/Advisory_Board/GaryCokins.jpg	(from https://www.eduinx.com/our-team)
10:07:23	7893/7893	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jul%202025%2004:37:23%20GMT	https://www.eduinx.com/assets/images/Advisory_Board/MukeshJain.jpeg	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/Advisory_Board/MukeshJain.jpg	(from https://www.eduinx.com/our-team)
